date,casosNovos,grupo_idade,obitosNovos,casosAcumulados,obitosAcumulados,localidade,CFR
2020-08-14,110,3,0.0,5412,1.0,Paraná,0.02
2020-08-15,116,3,0.0,5528,1.0,Paraná,0.02
2020-08-16,69,3,0.0,5597,1.0,Paraná,0.02
2020-08-17,118,3,0.0,5715,1.0,Paraná,0.02
2020-08-18,87,3,0.0,5802,1.0,Paraná,0.02
2020-08-19,105,3,0.0,5907,1.0,Paraná,0.02
2020-08-20,128,3,0.0,6035,1.0,Paraná,0.02
2020-08-21,116,3,0.0,6151,1.0,Paraná,0.02
2020-08-22,74,3,0.0,6225,1.0,Paraná,0.02
2020-08-23,77,3,0.0,6302,1.0,Paraná,0.02
2020-08-24,104,3,0.0,6406,1.0,Paraná,0.02
2020-08-25,89,3,0.0,6495,1.0,Paraná,0.02
2020-08-26,106,3,0.0,6601,1.0,Paraná,0.02
2020-08-27,121,3,0.0,6722,1.0,Paraná,0.01
2020-08-28,149,3,0.0,6871,1.0,Paraná,0.01
2020-08-29,108,3,0.0,6979,1.0,Paraná,0.01
2020-08-30,61,3,0.0,7040,1.0,Paraná,0.01
2020-08-31,108,3,0.0,7148,1.0,Paraná,0.01
2020-09-01,115,3,0.0,7263,1.0,Paraná,0.01
2020-09-02,105,3,0.0,7368,1.0,Paraná,0.01
2020-09-03,116,3,0.0,7484,1.0,Paraná,0.01
2020-09-04,139,3,0.0,7623,1.0,Paraná,0.01
2020-09-05,87,3,0.0,7710,1.0,Paraná,0.01
2020-09-06,76,3,0.0,7786,1.0,Paraná,0.01
2020-09-07,84,3,0.0,7870,1.0,Paraná,0.01
2020-09-08,72,3,0.0,7942,1.0,Paraná,0.01
2020-09-09,106,3,0.0,8048,1.0,Paraná,0.01
2020-09-10,143,3,0.0,8191,1.0,Paraná,0.01
2020-09-11,135,3,0.0,8326,1.0,Paraná,0.01
2020-09-12,73,3,0.0,8399,1.0,Paraná,0.01
2020-09-13,77,3,0.0,8476,1.0,Paraná,0.01
2020-09-14,45,3,0.0,8521,1.0,Paraná,0.01
2020-09-15,95,3,0.0,8616,1.0,Paraná,0.01
2020-09-16,97,3,0.0,8713,1.0,Paraná,0.01
2020-09-17,115,3,0.0,8828,1.0,Paraná,0.01
2020-09-18,109,3,0.0,8937,1.0,Paraná,0.01
2020-09-19,83,3,0.0,9020,1.0,Paraná,0.01
2020-09-20,41,3,0.0,9061,1.0,Paraná,0.01
2020-09-21,70,3,0.0,9131,1.0,Paraná,0.01
2020-09-22,99,3,0.0,9230,1.0,Paraná,0.01
2020-09-23,94,3,0.0,9324,1.0,Paraná,0.01
2020-09-24,97,3,0.0,9421,1.0,Paraná,0.01
2020-09-25,104,3,0.0,9525,1.0,Paraná,0.01
2020-09-26,83,3,0.0,9608,1.0,Paraná,0.01
2020-09-27,30,3,0.0,9638,1.0,Paraná,0.01
2020-09-28,82,3,0.0,9720,1.0,Paraná,0.01
2020-09-29,84,3,0.0,9804,1.0,Paraná,0.01
2020-09-30,112,3,0.0,9916,1.0,Paraná,0.01
2020-10-01,112,3,0.0,10028,1.0,Paraná,0.01
2020-10-02,91,3,0.0,10119,1.0,Paraná,0.01
2020-10-03,56,3,0.0,10175,1.0,Paraná,0.01
2020-10-04,43,3,0.0,10218,1.0,Paraná,0.01
2020-10-05,72,3,0.0,10290,1.0,Paraná,0.01
2020-10-06,88,3,0.0,10378,1.0,Paraná,0.01
2020-10-07,90,3,0.0,10468,1.0,Paraná,0.01
2020-10-08,79,3,0.0,10547,1.0,Paraná,0.01
2020-10-09,74,3,0.0,10621,1.0,Paraná,0.01
2020-10-10,48,3,0.0,10669,1.0,Paraná,0.01
2020-10-11,29,3,0.0,10698,1.0,Paraná,0.01
2020-10-12,28,3,0.0,10726,1.0,Paraná,0.01
2020-10-13,40,3,0.0,10766,1.0,Paraná,0.01
2020-10-14,53,3,0.0,10819,1.0,Paraná,0.01
2020-10-15,66,3,0.0,10885,1.0,Paraná,0.01
2020-10-16,55,3,0.0,10940,1.0,Paraná,0.01
2020-10-17,49,3,0.0,10989,1.0,Paraná,0.01
2020-10-18,25,3,0.0,11014,1.0,Paraná,0.01
2020-10-19,49,3,0.0,11063,1.0,Paraná,0.01
2020-10-20,64,3,0.0,11127,1.0,Paraná,0.01
2020-10-21,90,3,0.0,11217,1.0,Paraná,0.01
2020-10-22,78,3,0.0,11295,1.0,Paraná,0.01
2020-10-23,69,3,0.0,11364,1.0,Paraná,0.01
2020-10-24,54,3,0.0,11418,1.0,Paraná,0.01
2020-10-25,41,3,0.0,11459,1.0,Paraná,0.01
2020-10-26,88,3,0.0,11547,1.0,Paraná,0.01
2020-10-27,62,3,0.0,11609,1.0,Paraná,0.01
2020-10-28,90,3,0.0,11699,1.0,Paraná,0.01
2020-10-29,100,3,0.0,11799,1.0,Paraná,0.01
2020-10-30,81,3,0.0,11880,1.0,Paraná,0.01
2020-10-31,60,3,0.0,11940,1.0,Paraná,0.01
2020-11-01,42,3,0.0,11982,1.0,Paraná,0.01
2020-11-02,25,3,0.0,12007,1.0,Paraná,0.01
2020-11-03,76,3,0.0,12083,1.0,Paraná,0.01
2020-11-04,101,3,0.0,12184,1.0,Paraná,0.01
2020-11-05,98,3,0.0,12282,1.0,Paraná,0.01
2020-11-06,157,3,0.0,12439,1.0,Paraná,0.01
2020-11-07,108,3,0.0,12547,1.0,Paraná,0.01
2020-11-08,63,3,0.0,12610,1.0,Paraná,0.01
2020-11-09,111,3,0.0,12721,1.0,Paraná,0.01
2020-11-10,152,3,0.0,12873,1.0,Paraná,0.01
2020-11-11,169,3,0.0,13042,1.0,Paraná,0.01
2020-11-12,186,3,0.0,13228,1.0,Paraná,0.01
2020-11-13,221,3,0.0,13449,1.0,Paraná,0.01
2020-11-14,153,3,0.0,13602,1.0,Paraná,0.01
2020-11-15,144,3,0.0,13746,1.0,Paraná,0.01
2020-11-16,209,3,0.0,13955,1.0,Paraná,0.01
2020-11-17,233,3,0.0,14188,1.0,Paraná,0.01
2020-11-18,217,3,0.0,14405,1.0,Paraná,0.01
2020-11-19,247,3,0.0,14652,1.0,Paraná,0.01
2020-11-20,242,3,0.0,14894,1.0,Paraná,0.01
2020-11-21,160,3,0.0,15054,1.0,Paraná,0.01
2020-11-22,120,3,0.0,15174,1.0,Paraná,0.01
2020-11-23,246,3,0.0,15420,1.0,Paraná,0.01
2020-11-24,273,3,0.0,15693,1.0,Paraná,0.01
2020-11-25,320,3,0.0,16013,1.0,Paraná,0.01
2020-11-26,260,3,0.0,16273,1.0,Paraná,0.01
2020-11-27,277,3,0.0,16550,1.0,Paraná,0.01
2020-11-28,156,3,0.0,16706,1.0,Paraná,0.01
2020-11-29,180,3,0.0,16886,1.0,Paraná,0.01
2020-11-30,241,3,0.0,17127,1.0,Paraná,0.01
2020-12-01,276,3,0.0,17403,1.0,Paraná,0.01
2020-12-02,295,3,0.0,17698,1.0,Paraná,0.01
2020-12-03,291,3,0.0,17989,1.0,Paraná,0.01
2020-12-04,237,3,0.0,18226,1.0,Paraná,0.01
2020-12-05,191,3,0.0,18417,1.0,Paraná,0.01
2020-12-06,191,3,0.0,18608,1.0,Paraná,0.01
2020-12-07,284,3,0.0,18892,1.0,Paraná,0.01
2020-12-08,312,3,1.0,19204,2.0,Paraná,0.01
2020-12-09,284,3,0.0,19488,2.0,Paraná,0.01
2020-12-10,284,3,0.0,19772,2.0,Paraná,0.01
2020-12-11,287,3,0.0,20059,2.0,Paraná,0.01
2020-12-12,187,3,0.0,20246,2.0,Paraná,0.01
2020-12-13,151,3,0.0,20397,2.0,Paraná,0.01
2020-12-14,275,3,0.0,20672,2.0,Paraná,0.01
2020-12-15,261,3,0.0,20933,2.0,Paraná,0.01
2020-12-16,210,3,0.0,21143,2.0,Paraná,0.01
2020-12-17,216,3,0.0,21359,2.0,Paraná,0.01
2020-12-18,196,3,0.0,21555,2.0,Paraná,0.01
2020-12-19,143,3,0.0,21698,2.0,Paraná,0.01
2020-12-20,153,3,0.0,21851,2.0,Paraná,0.01
2020-12-21,212,3,0.0,22063,2.0,Paraná,0.01
2020-12-22,164,3,0.0,22227,2.0,Paraná,0.01
2020-12-23,242,3,0.0,22469,2.0,Paraná,0.01
2020-12-24,162,3,0.0,22631,2.0,Paraná,0.01
2020-12-25,86,3,0.0,22717,2.0,Paraná,0.01
2020-12-26,113,3,0.0,22830,2.0,Paraná,0.01
2020-12-27,121,3,0.0,22951,2.0,Paraná,0.01
2020-12-28,155,3,0.0,23106,2.0,Paraná,0.01
2020-12-29,153,3,0.0,23259,2.0,Paraná,0.01
2020-12-30,231,3,0.0,23490,2.0,Paraná,0.01
2020-12-31,174,3,0.0,23664,2.0,Paraná,0.01
2021-01-01,154,3,0.0,23818,2.0,Paraná,0.01
2021-01-02,158,3,0.0,23976,2.0,Paraná,0.01
2021-01-03,77,3,0.0,24053,2.0,Paraná,0.01
2021-01-04,168,3,0.0,24221,2.0,Paraná,0.01
2021-01-05,232,3,0.0,24453,2.0,Paraná,0.01
2021-01-06,291,3,0.0,24744,2.0,Paraná,0.01
2021-01-07,278,3,0.0,25022,2.0,Paraná,0.01
2021-01-08,288,3,0.0,25310,2.0,Paraná,0.01
2021-01-09,214,3,0.0,25524,2.0,Paraná,0.01
2021-01-10,167,3,0.0,25691,2.0,Paraná,0.01
2021-01-11,284,3,0.0,25975,2.0,Paraná,0.01
2021-01-12,306,3,0.0,26281,2.0,Paraná,0.01
2021-01-13,281,3,0.0,26562,2.0,Paraná,0.01
2021-01-14,269,3,0.0,26831,2.0,Paraná,0.01
2021-01-15,301,3,0.0,27132,2.0,Paraná,0.01
2021-01-16,175,3,0.0,27307,2.0,Paraná,0.01
2021-01-17,185,3,0.0,27492,2.0,Paraná,0.01
2021-01-18,229,3,1.0,27721,3.0,Paraná,0.01
2021-01-19,173,3,0.0,27894,3.0,Paraná,0.01
2021-01-20,217,3,0.0,28111,3.0,Paraná,0.01
2021-01-21,278,3,0.0,28389,3.0,Paraná,0.01
2021-01-22,227,3,0.0,28616,3.0,Paraná,0.01
2021-01-23,157,3,0.0,28773,3.0,Paraná,0.01
2021-01-24,107,3,0.0,28880,3.0,Paraná,0.01
2021-01-25,183,3,0.0,29063,3.0,Paraná,0.01
2021-01-26,132,3,0.0,29195,3.0,Paraná,0.01
2021-01-27,131,3,0.0,29326,3.0,Paraná,0.01
2021-01-28,220,3,0.0,29546,3.0,Paraná,0.01
2021-01-29,207,3,0.0,29753,3.0,Paraná,0.01
2021-01-30,140,3,0.0,29893,3.0,Paraná,0.01
2021-01-31,108,3,0.0,30001,3.0,Paraná,0.01
2021-02-01,187,3,0.0,30188,3.0,Paraná,0.01
2021-02-02,149,3,0.0,30337,3.0,Paraná,0.01
2021-02-03,133,3,0.0,30470,3.0,Paraná,0.01
2021-02-04,212,3,0.0,30682,3.0,Paraná,0.01
2021-02-05,183,3,0.0,30865,3.0,Paraná,0.01
2021-02-06,139,3,0.0,31004,3.0,Paraná,0.01
2021-02-07,124,3,0.0,31128,3.0,Paraná,0.01
2021-02-08,180,3,0.0,31308,3.0,Paraná,0.01
2021-02-09,138,3,0.0,31446,3.0,Paraná,0.01
2021-02-10,184,3,0.0,31630,3.0,Paraná,0.01
2021-02-11,188,3,0.0,31818,3.0,Paraná,0.01
2021-02-12,124,3,0.0,31942,3.0,Paraná,0.01
2021-02-13,137,3,0.0,32079,3.0,Paraná,0.01
2021-02-14,119,3,0.0,32198,3.0,Paraná,0.01
2021-02-15,126,3,0.0,32324,3.0,Paraná,0.01
2021-02-16,170,3,0.0,32494,3.0,Paraná,0.01
2021-02-17,215,3,0.0,32709,3.0,Paraná,0.01
2021-02-18,231,3,0.0,32940,3.0,Paraná,0.01
2021-02-19,266,3,0.0,33206,3.0,Paraná,0.01
2021-02-20,205,3,0.0,33411,3.0,Paraná,0.01
2021-02-21,171,3,0.0,33582,3.0,Paraná,0.01
2021-02-22,327,3,0.0,33909,3.0,Paraná,0.01
2021-02-23,253,3,0.0,34162,3.0,Paraná,0.01
2021-02-24,342,3,0.0,34504,3.0,Paraná,0.01
2021-02-25,313,3,0.0,34817,3.0,Paraná,0.01
2021-02-26,347,3,0.0,35164,3.0,Paraná,0.01
2021-02-27,245,3,0.0,35409,3.0,Paraná,0.01
2021-02-28,202,3,0.0,35611,3.0,Paraná,0.01
2021-03-01,287,3,0.0,35898,3.0,Paraná,0.01
2021-03-02,262,3,0.0,36160,3.0,Paraná,0.01
2021-03-03,334,3,0.0,36494,3.0,Paraná,0.01
2021-03-04,280,3,0.0,36774,3.0,Paraná,0.01
2021-03-05,414,3,0.0,37188,3.0,Paraná,0.01
2021-03-06,240,3,0.0,37428,3.0,Paraná,0.01
2021-03-07,200,3,0.0,37628,3.0,Paraná,0.01
2021-03-08,289,3,0.0,37917,3.0,Paraná,0.01
2021-03-09,296,3,0.0,38213,3.0,Paraná,0.01
2021-03-10,297,3,0.0,38510,3.0,Paraná,0.01
2021-03-11,321,3,0.0,38831,3.0,Paraná,0.01
2021-03-12,346,3,0.0,39177,3.0,Paraná,0.01
2021-03-13,244,3,0.0,39421,3.0,Paraná,0.01
2021-03-14,199,3,0.0,39620,3.0,Paraná,0.01
2021-03-15,307,3,0.0,39927,3.0,Paraná,0.01
2021-03-16,296,3,0.0,40223,3.0,Paraná,0.01
2021-03-17,335,3,0.0,40558,3.0,Paraná,0.01
2021-03-18,314,3,0.0,40872,3.0,Paraná,0.01
2021-03-19,348,3,0.0,41220,3.0,Paraná,0.01
2021-03-20,262,3,0.0,41482,3.0,Paraná,0.01
2021-03-21,165,3,0.0,41647,3.0,Paraná,0.01
2021-03-22,325,3,0.0,41972,3.0,Paraná,0.01
2021-03-23,317,3,0.0,42289,3.0,Paraná,0.01
2021-03-24,297,3,0.0,42586,3.0,Paraná,0.01
2021-03-25,289,3,0.0,42875,3.0,Paraná,0.01
2021-03-26,298,3,0.0,43173,3.0,Paraná,0.01
2021-03-27,190,3,0.0,43363,3.0,Paraná,0.01
2021-03-28,169,3,0.0,43532,3.0,Paraná,0.01
2021-03-29,193,3,0.0,43725,3.0,Paraná,0.01
2021-03-30,141,3,0.0,43866,3.0,Paraná,0.01
2021-03-31,222,3,0.0,44088,3.0,Paraná,0.01
2021-04-01,246,3,0.0,44334,3.0,Paraná,0.01
2021-04-02,166,3,0.0,44500,3.0,Paraná,0.01
2021-04-03,132,3,0.0,44632,3.0,Paraná,0.01
2021-04-04,37,3,0.0,44669,3.0,Paraná,0.01
2021-04-05,133,3,1.0,44802,4.0,Paraná,0.01
2021-04-06,139,3,0.0,44941,4.0,Paraná,0.01
2021-04-07,225,3,0.0,45166,4.0,Paraná,0.01
2021-04-08,239,3,0.0,45405,4.0,Paraná,0.01
2021-04-09,210,3,0.0,45615,4.0,Paraná,0.01
2021-04-10,174,3,0.0,45789,4.0,Paraná,0.01
2021-04-11,138,3,0.0,45927,4.0,Paraná,0.01
2021-04-12,171,3,0.0,46098,4.0,Paraná,0.01
2021-04-13,133,3,0.0,46231,4.0,Paraná,0.01
2021-04-14,199,3,0.0,46430,4.0,Paraná,0.01
2021-04-15,193,3,0.0,46623,4.0,Paraná,0.01
2021-04-16,232,3,0.0,46855,4.0,Paraná,0.01
2021-04-17,153,3,0.0,47008,4.0,Paraná,0.01
2021-04-18,107,3,0.0,47115,4.0,Paraná,0.01
2021-04-19,166,3,0.0,47281,4.0,Paraná,0.01
2021-04-20,124,3,0.0,47405,4.0,Paraná,0.01
2021-04-21,128,3,0.0,47533,4.0,Paraná,0.01
2021-04-22,203,3,0.0,47736,4.0,Paraná,0.01
2021-04-23,197,3,0.0,47933,4.0,Paraná,0.01
2021-04-24,112,3,0.0,48045,4.0,Paraná,0.01
2021-04-25,131,3,0.0,48176,4.0,Paraná,0.01
2021-04-26,164,3,0.0,48340,4.0,Paraná,0.01
2021-04-27,144,3,0.0,48484,4.0,Paraná,0.01
2021-04-28,221,3,0.0,48705,4.0,Paraná,0.01
2021-04-29,266,3,0.0,48971,4.0,Paraná,0.01
2021-04-30,215,3,0.0,49186,4.0,Paraná,0.01
2021-05-01,170,3,0.0,49356,4.0,Paraná,0.01
2021-05-02,141,3,0.0,49497,4.0,Paraná,0.01
2021-05-03,239,3,0.0,49736,4.0,Paraná,0.01
2021-05-04,202,3,0.0,49938,4.0,Paraná,0.01
2021-05-05,294,3,0.0,50232,4.0,Paraná,0.01
2021-05-06,321,3,0.0,50553,4.0,Paraná,0.01
2021-05-07,332,3,0.0,50885,4.0,Paraná,0.01
2021-05-08,208,3,0.0,51093,4.0,Paraná,0.01
2021-05-09,181,3,0.0,51274,4.0,Paraná,0.01
2021-05-10,299,3,0.0,51573,4.0,Paraná,0.01
2021-05-11,287,3,0.0,51860,4.0,Paraná,0.01
2021-05-12,346,3,0.0,52206,4.0,Paraná,0.01
2021-05-13,331,3,0.0,52537,4.0,Paraná,0.01
2021-05-14,400,3,0.0,52937,4.0,Paraná,0.01
2021-05-15,255,3,1.0,53192,5.0,Paraná,0.01
2021-05-16,199,3,0.0,53391,5.0,Paraná,0.01
2021-05-17,312,3,0.0,53703,5.0,Paraná,0.01
2021-05-18,346,3,0.0,54049,5.0,Paraná,0.01
2021-05-19,403,3,0.0,54452,5.0,Paraná,0.01
2021-05-20,401,3,0.0,54853,5.0,Paraná,0.01
2021-05-21,327,3,0.0,55180,5.0,Paraná,0.01
2021-05-22,250,3,0.0,55430,5.0,Paraná,0.01
2021-05-23,182,3,0.0,55612,5.0,Paraná,0.01
2021-05-24,207,3,0.0,55819,5.0,Paraná,0.01
2021-05-25,188,3,0.0,56007,5.0,Paraná,0.01
2021-05-26,249,3,0.0,56256,5.0,Paraná,0.01
2021-05-27,292,3,0.0,56548,5.0,Paraná,0.01
2021-05-28,258,3,0.0,56806,5.0,Paraná,0.01
2021-05-29,160,3,0.0,56966,5.0,Paraná,0.01
2021-05-30,157,3,0.0,57123,5.0,Paraná,0.01
2021-05-31,238,3,0.0,57361,5.0,Paraná,0.01
2021-06-01,101,3,0.0,57462,5.0,Paraná,0.01
2021-06-02,13,3,0.0,57475,5.0,Paraná,0.01
2020-03-13,1,4,0.0,1,0.0,Paraná,0.0
2020-03-14,0,4,0.0,1,0.0,Paraná,0.0
2020-03-15,0,4,0.0,1,0.0,Paraná,0.0
2020-03-16,0,4,0.0,1,0.0,Paraná,0.0
2020-03-17,2,4,0.0,3,0.0,Paraná,0.0
2020-03-18,2,4,0.0,5,0.0,Paraná,0.0
2020-03-19,3,4,0.0,8,0.0,Paraná,0.0
2020-03-20,0,4,0.0,8,0.0,Paraná,0.0
2020-03-21,0,4,0.0,8,0.0,Paraná,0.0
2020-03-22,0,4,0.0,8,0.0,Paraná,0.0
2020-03-23,5,4,0.0,13,0.0,Paraná,0.0
2020-03-24,4,4,0.0,17,0.0,Paraná,0.0
2020-03-25,1,4,0.0,18,0.0,Paraná,0.0
2020-03-26,2,4,0.0,20,0.0,Paraná,0.0
2020-03-27,5,4,0.0,25,0.0,Paraná,0.0
2020-03-28,1,4,0.0,26,0.0,Paraná,0.0
2020-03-29,0,4,0.0,26,0.0,Paraná,0.0
2020-03-30,4,4,0.0,30,0.0,Paraná,0.0
2020-03-31,6,4,0.0,36,0.0,Paraná,0.0
2020-04-01,4,4,0.0,40,0.0,Paraná,0.0
2020-04-02,5,4,0.0,45,0.0,Paraná,0.0
2020-04-03,9,4,0.0,54,0.0,Paraná,0.0
2020-04-04,2,4,0.0,56,0.0,Paraná,0.0
2020-04-05,3,4,0.0,59,0.0,Paraná,0.0
2020-04-06,5,4,0.0,64,0.0,Paraná,0.0
2020-04-07,8,4,0.0,72,0.0,Paraná,0.0
2020-04-08,6,4,0.0,78,0.0,Paraná,0.0
2020-04-09,7,4,0.0,85,0.0,Paraná,0.0
2020-04-10,5,4,0.0,90,0.0,Paraná,0.0
2020-04-11,3,4,0.0,93,0.0,Paraná,0.0
2020-04-12,2,4,0.0,95,0.0,Paraná,0.0
2020-04-13,5,4,0.0,100,0.0,Paraná,0.0
2020-04-14,4,4,0.0,104,0.0,Paraná,0.0
2020-04-15,1,4,0.0,105,0.0,Paraná,0.0
2020-04-16,2,4,0.0,107,0.0,Paraná,0.0
2020-04-17,8,4,0.0,115,0.0,Paraná,0.0
2020-04-18,2,4,0.0,117,0.0,Paraná,0.0
2020-04-19,1,4,0.0,118,0.0,Paraná,0.0
2020-04-20,9,4,0.0,127,0.0,Paraná,0.0
2020-04-21,8,4,0.0,135,0.0,Paraná,0.0
2020-04-22,9,4,0.0,144,0.0,Paraná,0.0
2020-04-23,8,4,0.0,152,0.0,Paraná,0.0
2020-04-24,6,4,0.0,158,0.0,Paraná,0.0
2020-04-25,3,4,0.0,161,0.0,Paraná,0.0
2020-04-26,3,4,0.0,164,0.0,Paraná,0.0
2020-04-27,6,4,0.0,170,0.0,Paraná,0.0
2020-04-28,8,4,0.0,178,0.0,Paraná,0.0
2020-04-29,5,4,0.0,183,0.0,Paraná,0.0
2020-04-30,5,4,0.0,188,0.0,Paraná,0.0
2020-05-01,2,4,0.0,190,0.0,Paraná,0.0
2020-05-02,6,4,0.0,196,0.0,Paraná,0.0
2020-05-03,3,4,0.0,199,0.0,Paraná,0.0
2020-05-04,6,4,0.0,205,0.0,Paraná,0.0
2020-05-05,10,4,0.0,215,0.0,Paraná,0.0
2020-05-06,1,4,0.0,216,0.0,Paraná,0.0
2020-05-07,13,4,0.0,229,0.0,Paraná,0.0
2020-05-08,9,4,0.0,238,0.0,Paraná,0.0
2020-05-09,4,4,0.0,242,0.0,Paraná,0.0
2020-05-10,2,4,0.0,244,0.0,Paraná,0.0
2020-05-11,9,4,0.0,253,0.0,Paraná,0.0
2020-05-12,7,4,0.0,260,0.0,Paraná,0.0
2020-05-13,12,4,0.0,272,0.0,Paraná,0.0
2020-05-14,12,4,0.0,284,0.0,Paraná,0.0
2020-05-15,21,4,0.0,305,0.0,Paraná,0.0
2020-05-16,9,4,0.0,314,0.0,Paraná,0.0
2020-05-17,3,4,0.0,317,0.0,Paraná,0.0
2020-05-18,24,4,0.0,341,0.0,Paraná,0.0
2020-05-19,19,4,0.0,360,0.0,Paraná,0.0
2020-05-20,24,4,0.0,384,0.0,Paraná,0.0
2020-05-21,9,4,0.0,393,0.0,Paraná,0.0
2020-05-22,11,4,0.0,404,0.0,Paraná,0.0
2020-05-23,23,4,0.0,427,0.0,Paraná,0.0
2020-05-24,13,4,0.0,440,0.0,Paraná,0.0
2020-05-25,26,4,0.0,466,0.0,Paraná,0.0
2020-05-26,25,4,0.0,491,0.0,Paraná,0.0
2020-05-27,28,4,0.0,519,0.0,Paraná,0.0
2020-05-28,20,4,0.0,539,0.0,Paraná,0.0
2020-05-29,49,4,0.0,588,0.0,Paraná,0.0
2020-05-30,27,4,0.0,615,0.0,Paraná,0.0
2020-05-31,14,4,0.0,629,0.0,Paraná,0.0
2020-06-01,35,4,0.0,664,0.0,Paraná,0.0
2020-06-02,44,4,0.0,708,0.0,Paraná,0.0
2020-06-03,45,4,0.0,753,0.0,Paraná,0.0
2020-06-04,52,4,0.0,805,0.0,Paraná,0.0
2020-06-05,46,4,0.0,851,0.0,Paraná,0.0
2020-06-06,30,4,0.0,881,0.0,Paraná,0.0
2020-06-07,29,4,0.0,910,0.0,Paraná,0.0
2020-06-08,41,4,0.0,951,0.0,Paraná,0.0
2020-06-09,57,4,0.0,1008,0.0,Paraná,0.0
2020-06-10,78,4,0.0,1086,0.0,Paraná,0.0
2020-06-11,29,4,0.0,1115,0.0,Paraná,0.0
2020-06-12,83,4,0.0,1198,0.0,Paraná,0.0
2020-06-13,46,4,0.0,1244,0.0,Paraná,0.0
2020-06-14,14,4,0.0,1258,0.0,Paraná,0.0
2020-06-15,99,4,0.0,1357,0.0,Paraná,0.0
2020-06-16,73,4,0.0,1430,0.0,Paraná,0.0
2020-06-17,113,4,0.0,1543,0.0,Paraná,0.0
2020-06-18,95,4,0.0,1638,0.0,Paraná,0.0
2020-06-19,133,4,0.0,1771,0.0,Paraná,0.0
2020-06-20,80,4,0.0,1851,0.0,Paraná,0.0
2020-06-21,73,4,1.0,1924,1.0,Paraná,0.05
2020-06-22,104,4,0.0,2028,1.0,Paraná,0.05
2020-06-23,147,4,0.0,2175,1.0,Paraná,0.05
2020-06-24,112,4,0.0,2287,1.0,Paraná,0.04
2020-06-25,146,4,0.0,2433,1.0,Paraná,0.04
2020-06-26,184,4,0.0,2617,1.0,Paraná,0.04
2020-06-27,125,4,0.0,2742,1.0,Paraná,0.04
2020-06-28,72,4,0.0,2814,1.0,Paraná,0.04
2020-06-29,163,4,0.0,2977,1.0,Paraná,0.03
2020-06-30,178,4,0.0,3155,1.0,Paraná,0.03
2020-07-01,182,4,0.0,3337,1.0,Paraná,0.03
2020-07-02,232,4,0.0,3569,1.0,Paraná,0.03
2020-07-03,261,4,0.0,3830,1.0,Paraná,0.03
2020-07-04,134,4,0.0,3964,1.0,Paraná,0.03
2020-07-05,157,4,0.0,4121,1.0,Paraná,0.02
2020-07-06,232,4,0.0,4353,1.0,Paraná,0.02
2020-07-07,192,4,0.0,4545,1.0,Paraná,0.02
2020-07-08,199,4,0.0,4744,1.0,Paraná,0.02
2020-07-09,255,4,0.0,4999,1.0,Paraná,0.02
2020-07-10,148,4,0.0,5147,1.0,Paraná,0.02
2020-07-11,219,4,0.0,5366,1.0,Paraná,0.02
2020-07-12,131,4,0.0,5497,1.0,Paraná,0.02
2020-07-13,170,4,0.0,5667,1.0,Paraná,0.02
2020-07-14,217,4,0.0,5884,1.0,Paraná,0.02
2020-07-15,280,4,0.0,6164,1.0,Paraná,0.02
2020-07-16,273,4,0.0,6437,1.0,Paraná,0.02
2020-07-17,257,4,0.0,6694,1.0,Paraná,0.01
2020-07-18,144,4,0.0,6838,1.0,Paraná,0.01
2020-07-19,143,4,1.0,6981,2.0,Paraná,0.03
2020-07-20,194,4,0.0,7175,2.0,Paraná,0.03
2020-07-21,269,4,0.0,7444,2.0,Paraná,0.03
2020-07-22,242,4,0.0,7686,2.0,Paraná,0.03
2020-07-23,272,4,0.0,7958,2.0,Paraná,0.03
2020-07-24,189,4,0.0,8147,2.0,Paraná,0.02
2020-07-25,218,4,0.0,8365,2.0,Paraná,0.02
2020-07-26,117,4,0.0,8482,2.0,Paraná,0.02
2020-07-27,190,4,0.0,8672,2.0,Paraná,0.02
2020-07-28,221,4,0.0,8893,2.0,Paraná,0.02
2020-07-29,235,4,0.0,9128,2.0,Paraná,0.02
2020-07-30,341,4,0.0,9469,2.0,Paraná,0.02
2020-07-31,196,4,0.0,9665,2.0,Paraná,0.02
2020-08-01,196,4,0.0,9861,2.0,Paraná,0.02
2020-08-02,195,4,0.0,10056,2.0,Paraná,0.02
2020-08-03,223,4,0.0,10279,2.0,Paraná,0.02
2020-08-04,273,4,0.0,10552,2.0,Paraná,0.02
2020-08-05,206,4,0.0,10758,2.0,Paraná,0.02
2020-08-06,191,4,0.0,10949,2.0,Paraná,0.02
2020-08-07,264,4,0.0,11213,2.0,Paraná,0.02
2020-08-08,217,4,0.0,11430,2.0,Paraná,0.02
2020-08-09,160,4,0.0,11590,2.0,Paraná,0.02
2020-08-10,217,4,0.0,11807,2.0,Paraná,0.02
2020-08-11,186,4,0.0,11993,2.0,Paraná,0.02
2020-08-12,236,4,0.0,12229,2.0,Paraná,0.02
2020-08-13,263,4,0.0,12492,2.0,Paraná,0.02
2020-08-14,301,4,0.0,12793,2.0,Paraná,0.02
2020-08-15,138,4,0.0,12931,2.0,Paraná,0.02
2020-08-16,134,4,0.0,13065,2.0,Paraná,0.02
2020-08-17,235,4,0.0,13300,2.0,Paraná,0.02
2020-08-18,215,4,0.0,13515,2.0,Paraná,0.01
